PSGC,PRVDIS_PSGC,REG_PSGC,SMC_NAME,PRVDIS_NAME,REG_NAME,CITY_CLASS,INCOME_CLASS,LONGITUDE,LATITUDE
061901000,061900000,060000000,CUARTERO,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.763784476,11.310506632
061902000,061900000,060000000,DAO,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.705884436,11.375275889
061903000,061900000,060000000,DUMALAG,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.617679839,11.311696344
061904000,061900000,060000000,DUMARAO,CAPIZ,REGION VI (WESTERN VISAYAS),,2nd,122.746829071,11.249396916
061905000,061900000,060000000,IVISAN,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.682324173,11.51951743
061906000,061900000,060000000,JAMINDAN,CAPIZ,REGION VI (WESTERN VISAYAS),,2nd,122.400382378,11.367463985
061907000,061900000,060000000,MA-AYON,CAPIZ,REGION VI (WESTERN VISAYAS),,3rd,122.849330655,11.352850486
061908000,061900000,060000000,MAMBUSAO,CAPIZ,REGION VI (WESTERN VISAYAS),,3rd,122.583478345,11.431482583
061909000,061900000,060000000,PANAY,CAPIZ,REGION VI (WESTERN VISAYAS),,3rd,122.832329708,11.534793864
061910000,061900000,060000000,PANITAN,CAPIZ,REGION VI (WESTERN VISAYAS),,3rd,122.771433233,11.441513284
061911000,061900000,060000000,PILAR,CAPIZ,REGION VI (WESTERN VISAYAS),,3rd,123.016825998,11.461988226
061912000,061900000,060000000,PONTEVEDRA,CAPIZ,REGION VI (WESTERN VISAYAS),,3rd,122.86667667,11.43771984
061913000,061900000,060000000,PRESIDENT ROXAS,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.948555449,11.418698817
061914000,061900000,060000000,CITY OF ROXAS (Capital),CAPIZ,REGION VI (WESTERN VISAYAS),CC,3rd,122.74381917,11.55533232
061915000,061900000,060000000,SAPI-AN,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.588982328,11.499918077
061916000,061900000,060000000,SIGMA,CAPIZ,REGION VI (WESTERN VISAYAS),,4th,122.668756078,11.42870243
061917000,061900000,060000000,TAPAZ,CAPIZ,REGION VI (WESTERN VISAYAS),,1st,122.415146028,11.256675951
063001000,063000000,060000000,AJUY,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.990034454,11.145871451
063002000,063000000,060000000,ALIMODIAN,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,122.388249939,10.854149787
063003000,063000000,060000000,ANILAO,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.739344362,11.001651318
063004000,063000000,060000000,BADIANGAN,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.531382371,10.991414951
063005000,063000000,060000000,BALASAN,ILOILO,REGION VI (WESTERN VISAYAS),,4th,123.083260822,11.454699127
063006000,063000000,060000000,BANATE,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.792741698,11.040156107
063007000,063000000,060000000,BAROTAC NUEVO,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.722321928,10.908917582
063008000,063000000,060000000,BAROTAC VIEJO,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,122.869616448,11.087114796
063009000,063000000,060000000,BATAD,ILOILO,REGION VI (WESTERN VISAYAS),,5th,123.099574213,11.401698778
063010000,063000000,060000000,BINGAWAN,ILOILO,REGION VI (WESTERN VISAYAS),,5th,122.577622577,11.208115384
063012000,063000000,060000000,CABATUAN,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.494873924,10.881045052
063013000,063000000,060000000,CALINOG,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.495950654,11.151164365
063014000,063000000,060000000,CARLES,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,123.119964902,11.534860759
063015000,063000000,060000000,CONCEPCION,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,123.087230916,11.204712872
063016000,063000000,060000000,DINGLE,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,122.666341491,11.011770334
063017000,063000000,060000000,DUEÑAS,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.586373609,11.05587795
063018000,063000000,060000000,DUMANGAS,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.711446057,10.83454354
063019000,063000000,060000000,ESTANCIA,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,123.132615061,11.453610896
063020000,063000000,060000000,GUIMBAL,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.309868022,10.69260472
063021000,063000000,060000000,IGBARAS,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,122.242063196,10.754445738
063022000,063000000,060000000,CITY OF ILOILO (Capital),ILOILO,REGION VI (WESTERN VISAYAS),HUC,1st,122.555204705,10.723488903
063023000,063000000,060000000,JANIUAY,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.420087044,10.996266489
063025000,063000000,060000000,LAMBUNAO,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.390234222,11.108896053
063026000,063000000,060000000,LEGANES,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.598738102,10.790262136
063027000,063000000,060000000,LEMERY,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.913653465,11.228589803
063028000,063000000,060000000,LEON,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.344567556,10.824685973
063029000,063000000,060000000,MAASIN,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,122.396011731,10.926285436
063030000,063000000,060000000,MIAGAO,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.1836357,10.685254864
063031000,063000000,060000000,MINA,ILOILO,REGION VI (WESTERN VISAYAS),,5th,122.580102997,10.929725406
063032000,063000000,060000000,NEW LUCENA,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.578448823,10.872306537
063034000,063000000,060000000,OTON,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.466941184,10.725280208
063035000,063000000,060000000,CITY OF PASSI,ILOILO,REGION VI (WESTERN VISAYAS),CC,4th,122.667765375,11.166504337
063036000,063000000,060000000,PAVIA,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.53447625,10.769582515
063037000,063000000,060000000,POTOTAN,ILOILO,REGION VI (WESTERN VISAYAS),,1st,122.631872073,10.929566318
063038000,063000000,060000000,SAN DIONISIO,ILOILO,REGION VI (WESTERN VISAYAS),,4th,123.076304135,11.327283643
063039000,063000000,060000000,SAN ENRIQUE,ILOILO,REGION VI (WESTERN VISAYAS),,3rd,122.716840541,11.105237684
063040000,063000000,060000000,SAN JOAQUIN,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.077589377,10.595765436
063041000,063000000,060000000,SAN MIGUEL,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.470414323,10.78483661
063042000,063000000,060000000,SAN RAFAEL,ILOILO,REGION VI (WESTERN VISAYAS),,5th,122.826796935,11.152650263
063043000,063000000,060000000,SANTA BARBARA,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.539959068,10.822579944
063044000,063000000,060000000,SARA,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.997362904,11.302385592
063045000,063000000,060000000,TIGBAUAN,ILOILO,REGION VI (WESTERN VISAYAS),,2nd,122.377310569,10.715052085
063046000,063000000,060000000,TUBUNGAN,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.286266401,10.800742522
063047000,063000000,060000000,ZARRAGA,ILOILO,REGION VI (WESTERN VISAYAS),,4th,122.628282291,10.827340825
064501000,064500000,060000000,CITY OF BACOLOD (Capital),NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),HUC,1st,122.9563,10.684
064502000,064500000,060000000,CITY OF BAGO,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,2nd,122.9663,10.5034
064503000,064500000,060000000,BINALBAGAN,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,122.8665,10.2
064504000,064500000,060000000,CITY OF CADIZ,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,2nd,123.2139,10.806
064505000,064500000,060000000,CALATRAVA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,123.4159,10.6063
064506000,064500000,060000000,CANDONI,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,4th,122.6504,9.7611
064507000,064500000,060000000,CAUAYAN,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,122.5825,9.943
064508000,064500000,060000000,ENRIQUE B. MAGALONA (SARAVIA),NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,2nd,123.0114,10.8891
064509000,064500000,060000000,CITY OF ESCALANTE,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,4th,123.5056,10.8291
064510000,064500000,060000000,CITY OF HIMAMAYLAN,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,3rd,122.8684,10.0902
064511000,064500000,060000000,HINIGARAN,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,122.855,10.2714
064512000,064500000,060000000,HINOBA-AN (ASIA),NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,122.5825,9.5554
064513000,064500000,060000000,ILOG,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,2nd,122.7407,9.984
064514000,064500000,060000000,ISABELA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,2nd,123.0114,10.2257
064515000,064500000,060000000,CITY OF KABANKALAN,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,1st,122.8536,9.9134
064516000,064500000,060000000,CITY OF LA CARLOTA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,4th,123.0001,10.4118
064517000,064500000,060000000,LA CASTELLANA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,123.0198,10.3195
064518000,064500000,060000000,MANAPLA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,2nd,123.1464,10.912
064519000,064500000,060000000,MOISES PADILLA (MAGALLON),NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,3rd,123.1127,10.2627
064520000,064500000,060000000,MURCIA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,1st,123.1014,10.5656
064521000,064500000,060000000,PONTEVEDRA,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,3rd,122.9212,10.3527
064522000,064500000,060000000,PULUPANDAN,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,3rd,122.8141,10.5259
064523000,064500000,060000000,CITY OF SAGAY,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,3rd,123.4082,10.8783
064524000,064500000,060000000,CITY OF SAN CARLOS,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,2nd,123.4129,10.4837
064525000,064500000,060000000,SAN ENRIQUE,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,4th,122.8649,10.4274
064526000,064500000,060000000,CITY OF SILAY,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,3rd,123.0876,10.7528
064527000,064500000,060000000,CITY OF SIPALAY,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,4th,122.492,9.7198
064528000,064500000,060000000,CITY OF TALISAY,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,4th,123.0114,10.7325
064529000,064500000,060000000,TOBOSO,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,3rd,123.4608,10.7177
064530000,064500000,060000000,VALLADOLID,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,4th,122.8423,10.469
064531000,064500000,060000000,CITY OF VICTORIAS,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),CC,4th,123.0902,10.8698
064532000,064500000,060000000,SALVADOR BENEDICTO,NEGROS OCCIDENTAL,REGION VI (WESTERN VISAYAS),,4th,123.2547,10.5641
067901000,067900000,060000000,BUENAVISTA,GUIMARAS,REGION VI (WESTERN VISAYAS),,2nd,122.663216036,10.689470861
067902000,067900000,060000000,JORDAN (Capital),GUIMARAS,REGION VI (WESTERN VISAYAS),,3rd,122.573651884,10.606677754
067903000,067900000,060000000,NUEVA VALENCIA,GUIMARAS,REGION VI (WESTERN VISAYAS),,3rd,122.544664013,10.472221233
067904000,067900000,060000000,SAN LORENZO,GUIMARAS,REGION VI (WESTERN VISAYAS),,5th,122.671414106,10.595632115
067905000,067900000,060000000,SIBUNAG,GUIMARAS,REGION VI (WESTERN VISAYAS),,4th,122.612131763,10.518802513
071201000,071200000,070000000,ALBURQUERQUE,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,123.965582159,9.636897061
071202000,071200000,070000000,ALICIA,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.426780796,9.891687506
071203000,071200000,070000000,ANDA,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.553373922,9.768011704
071204000,071200000,070000000,ANTEQUERA,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,123.912515049,9.789972441
071205000,071200000,070000000,BACLAYON,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,123.916704105,9.642876328
071206000,071200000,070000000,BALILIHAN,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,123.995658776,9.766444587
071207000,071200000,070000000,BATUAN,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.125674842,9.803627927
071208000,071200000,070000000,BILAR,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.116127145,9.70618417
071209000,071200000,070000000,BUENAVISTA,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.163875789,10.04593208
071210000,071200000,070000000,CALAPE,BOHOL,REGION VII (CENTRAL VISAYAS),,3rd,123.893392106,9.880159143
071211000,071200000,070000000,CANDIJAY,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.481072069,9.828460478
071212000,071200000,070000000,CARMEN,BOHOL,REGION VII (CENTRAL VISAYAS),,1st,124.198496118,9.835931092
071213000,071200000,070000000,CATIGBIAN,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.031661075,9.849148867
071214000,071200000,070000000,CLARIN,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.039885348,9.944564962
071215000,071200000,070000000,CORELLA,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,123.932055783,9.688590663
071216000,071200000,070000000,CORTES,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,123.903731695,9.719170567
071217000,071200000,070000000,DAGOHOY,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.27347517,9.906535187
071218000,071200000,070000000,DANAO,BOHOL,REGION VII (CENTRAL VISAYAS),,4th*,124.20439209,9.96241697
071219000,071200000,070000000,DAUIS,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,123.830782515,9.609734434
071220000,071200000,070000000,DIMIAO,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.159202471,9.649596867
071221000,071200000,070000000,DUERO,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.384771118,9.739112731
071222000,071200000,070000000,GARCIA HERNANDEZ,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.28153811,9.663274758
071223000,071200000,070000000,GUINDULMAN,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.449335896,9.775299019
071224000,071200000,070000000,INABANGA,BOHOL,REGION VII (CENTRAL VISAYAS),,3rd,124.09778921,10.000282408
071225000,071200000,070000000,JAGNA,BOHOL,REGION VII (CENTRAL VISAYAS),,3rd,124.342885478,9.693174824
071226000,071200000,070000000,GETAFE,BOHOL,REGION VII (CENTRAL VISAYAS),,3rd,124.184430487,10.114055489
071227000,071200000,070000000,LILA,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.106106602,9.608274146
071228000,071200000,070000000,LOAY,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.016168961,9.610681181
071229000,071200000,070000000,LOBOC,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.040527545,9.644333682
071230000,071200000,070000000,LOON,BOHOL,REGION VII (CENTRAL VISAYAS),,2nd,123.83117151,9.811793224
071231000,071200000,070000000,MABINI,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.518459016,9.905980444
071232000,071200000,070000000,MARIBOJOC,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,123.853826826,9.752970008
071233000,071200000,070000000,PANGLAO,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,123.775503335,9.579795712
071234000,071200000,070000000,PILAR,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.349601721,9.846095649
071235000,071200000,070000000,PRES. CARLOS P. GARCIA (PITOGO),BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.564750908,10.102411994
071236000,071200000,070000000,SAGBAYAN (BORJA),BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.098012582,9.911024882
071237000,071200000,070000000,SAN ISIDRO,BOHOL,REGION VII (CENTRAL VISAYAS),,5th*,123.949767715,9.855015841
071238000,071200000,070000000,SAN MIGUEL,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.333402516,9.979135318
071239000,071200000,070000000,SEVILLA,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,124.049637291,9.720533435
071240000,071200000,070000000,SIERRA BULLONES,BOHOL,REGION VII (CENTRAL VISAYAS),,3rd,124.283884322,9.779970808
071241000,071200000,070000000,SIKATUNA,BOHOL,REGION VII (CENTRAL VISAYAS),,5th,123.994769678,9.691262609
071242000,071200000,070000000,CITY OF TAGBILARAN (Capital),BOHOL,REGION VII (CENTRAL VISAYAS),CC,3rd,123.871130876,9.665692855
071243000,071200000,070000000,TALIBON,BOHOL,REGION VII (CENTRAL VISAYAS),,1st,124.27661031,10.111003498
071244000,071200000,070000000,TRINIDAD,BOHOL,REGION VII (CENTRAL VISAYAS),,3rd,124.324537203,10.044973941
071245000,071200000,070000000,TUBIGON,BOHOL,REGION VII (CENTRAL VISAYAS),,1st,123.974655882,9.923147755
071246000,071200000,070000000,UBAY,BOHOL,REGION VII (CENTRAL VISAYAS),,1st,124.458473918,9.998038135
071247000,071200000,070000000,VALENCIA,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.218463579,9.664410519
071248000,071200000,070000000,BIEN UNIDO,BOHOL,REGION VII (CENTRAL VISAYAS),,4th,124.368605442,10.118608105
072201000,072200000,070000000,ALCANTARA,CEBU,REGION VII (CENTRAL VISAYAS),,5th,123.441531462,9.965321653
072202000,072200000,070000000,ALCOY,CEBU,REGION VII (CENTRAL VISAYAS),,5th,123.467743053,9.71072173
072203000,072200000,070000000,ALEGRIA,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.381861421,9.743802738
072204000,072200000,070000000,ALOGUINSAN,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.575957738,10.193961091
072205000,072200000,070000000,ARGAO,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.548037535,9.917933264
072206000,072200000,070000000,ASTURIAS,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.790295825,10.579568739
072207000,072200000,070000000,BADIAN,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.419096918,9.84921171
072208000,072200000,070000000,BALAMBAN,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.776520778,10.483419385
072209000,072200000,070000000,BANTAYAN,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.73663766,11.199642923
072210000,072200000,070000000,BARILI,CEBU,REGION VII (CENTRAL VISAYAS),,2nd,123.535397636,10.112998411
072211000,072200000,070000000,CITY OF BOGO,CEBU,REGION VII (CENTRAL VISAYAS),CC,6th,123.992185484,11.018722546
072212000,072200000,070000000,BOLJOON,CEBU,REGION VII (CENTRAL VISAYAS),,5th,123.445143111,9.641036352
072213000,072200000,070000000,BORBON,CEBU,REGION VII (CENTRAL VISAYAS),,4th*,123.993525388,10.848755457
072214000,072200000,070000000,CITY OF CARCAR,CEBU,REGION VII (CENTRAL VISAYAS),CC,5th,123.630500276,10.119307931
072215000,072200000,070000000,CARMEN,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.969992884,10.599081977
072216000,072200000,070000000,CATMON,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.971151858,10.67042838
072217000,072200000,070000000,CITY OF CEBU (Capital),CEBU,REGION VII (CENTRAL VISAYAS),HUC,1st,123.859974949,10.379289149
072218000,072200000,070000000,COMPOSTELA,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.969820453,10.47241556
072219000,072200000,070000000,CONSOLACION,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.950284167,10.396433168
072220000,072200000,070000000,CORDOVA,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.950202136,10.259976318
072221000,072200000,070000000,DAANBANTAYAN,CEBU,REGION VII (CENTRAL VISAYAS),,1st,124.019473929,11.218302356
072222000,072200000,070000000,DALAGUETE,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.488521033,9.799736236
072223000,072200000,070000000,DANAO CITY,CEBU,REGION VII (CENTRAL VISAYAS),CC,3rd,123.940275186,10.54004217
072224000,072200000,070000000,DUMANJUG,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.474337376,10.04070887
072225000,072200000,070000000,GINATILAN,CEBU,REGION VII (CENTRAL VISAYAS),,5th,123.345956123,9.579194826
072226000,072200000,070000000,CITY OF LAPU-LAPU (OPON),CEBU,REGION VII (CENTRAL VISAYAS),HUC,1st,123.974514223,10.295538921
072227000,072200000,070000000,LILOAN,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.973662877,10.419648493
072228000,072200000,070000000,MADRIDEJOS,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.732188383,11.266104428
072229000,072200000,070000000,MALABUYOC,CEBU,REGION VII (CENTRAL VISAYAS),,5th,123.364874401,9.656080684
072230000,072200000,070000000,CITY OF MANDAUE,CEBU,REGION VII (CENTRAL VISAYAS),HUC,1st,123.940860834,10.345387888
072231000,072200000,070000000,MEDELLIN,CEBU,REGION VII (CENTRAL VISAYAS),,2nd,123.978758467,11.141456681
072232000,072200000,070000000,MINGLANILLA,CEBU,REGION VII (CENTRAL VISAYAS),,1st,123.780585478,10.277250036
072233000,072200000,070000000,MOALBOAL,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.428159863,9.938314952
072234000,072200000,070000000,CITY OF NAGA,CEBU,REGION VII (CENTRAL VISAYAS),CC,5th,123.722519012,10.243201355
072235000,072200000,070000000,OSLOB,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.400530401,9.539693925
072236000,072200000,070000000,PILAR,CEBU,REGION VII (CENTRAL VISAYAS),,5th,124.530411956,10.770264354
072237000,072200000,070000000,PINAMUNGAJAN,CEBU,REGION VII (CENTRAL VISAYAS),,2nd,123.619169237,10.265994507
072238000,072200000,070000000,PORO,CEBU,REGION VII (CENTRAL VISAYAS),,4th,124.430882795,10.671655514
072239000,072200000,070000000,RONDA,CEBU,REGION VII (CENTRAL VISAYAS),,5th*,123.451864165,9.993797873
072240000,072200000,070000000,SAMBOAN,CEBU,REGION VII (CENTRAL VISAYAS),,5th,123.326106387,9.507556691
072241000,072200000,070000000,SAN FERNANDO,CEBU,REGION VII (CENTRAL VISAYAS),,2nd,123.675829548,10.185213373
072242000,072200000,070000000,SAN FRANCISCO,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,124.333074462,10.646563605
072243000,072200000,070000000,SAN REMIGIO,CEBU,REGION VII (CENTRAL VISAYAS),,3rd,123.934451334,10.979507549
072244000,072200000,070000000,SANTA FE,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.783688766,11.163129901
072245000,072200000,070000000,SANTANDER,CEBU,REGION VII (CENTRAL VISAYAS),,4th,123.329154636,9.442557975
